CMDLINE C:\ProgramData\miniconda3\envs\fairseq\python.exe scripts/animal2vec_manifest.py D:\Data\MeerKAT\MeerKAT_10s_2024-06-12 --dest D:\Data\MeerKAT\MeerKAT_10s_2024-06-12\manifest --ext wav --valid-percent 0.2 --n-split 5
MEM 144.304688 1758234165.5058
MEM 144.304688 1758234165.6169
MEM 144.304688 1758234165.7280
MEM 144.304688 1758234165.8396
MEM 144.304688 1758234165.9509
MEM 144.304688 1758234166.0628
MEM 144.304688 1758234166.1740
MEM 144.304688 1758234166.2848
MEM 144.304688 1758234166.3954
MEM 144.304688 1758234166.5071
MEM 144.304688 1758234166.6179
MEM 144.304688 1758234166.7295
MEM 144.304688 1758234166.8404
MEM 144.304688 1758234166.9520
MEM 144.304688 1758234167.0631
MEM 144.304688 1758234167.1742
MEM 144.304688 1758234167.2856
MEM 144.304688 1758234167.3972
MEM 144.304688 1758234167.5089
MEM 144.304688 1758234167.6194
MEM 144.304688 1758234167.7308
MEM 144.304688 1758234167.8419
MEM 144.304688 1758234167.9526
MEM 144.304688 1758234168.0640
MEM 144.304688 1758234168.1755
MEM 144.304688 1758234168.2871
MEM 144.304688 1758234168.3989
MEM 144.304688 1758234168.5098
MEM 144.304688 1758234168.6213
MEM 144.304688 1758234168.7322
MEM 144.304688 1758234168.8437
MEM 144.304688 1758234168.9553
MEM 144.304688 1758234169.0656
MEM 144.304688 1758234169.1755
